"","match_id","team_id","team_name","id","using_opta_id","first_name","last_name","image_url","page_url","shirt","is_home_team","time_subbed_on","time_subbed_off","usual_position","position_row","role","is_captain","subbed_out","g","rating_num","rating_bgcolor","is_top_rating","is_match_finished","fantasy_score_num","fantasy_score_bgcolor","home_team_id","home_team_color","away_team_id","away_team_color","stats_fot_mob_rating","stats_minutes_played","stats_saves","stats_goals_conceded","stats_x_got_faced","stats_accurate_passes","stats_accurate_long_balls","stats_diving_save","stats_saves_inside_box","stats_acted_as_sweeper","stats_punches","stats_throws","stats_high_claim","stats_recoveries","stats_touches","stats_goals","stats_assists","stats_total_shots","stats_chances_created","stats_expected_assists_x_a","stats_passes_into_final_third","stats_accurate_crosses","stats_dispossessed","stats_tackles_won","stats_clearances","stats_headed_clearance","stats_interceptions","stats_dribbled_past","stats_ground_duels_won","stats_aerial_duels_won","stats_was_fouled","stats_fouls_committed","stats_shotmap","stats_expected_goals_x_g","stats_shot_accuracy","stats_successful_dribbles","stats_blocks","stats_corners","stats_blocked_shots","stats_expected_goals_on_target_x_got","stats_error_led_to_goal","stats_offsides","stats_own_goal","stats_clearance_off_the_line","stats_big_chance_missed","shotmap","is_starter","stats_penalties_miss","stats_saved_penalties","stats_penalties_won","stats_conceded_penalty","stats_errors_led_to_goal","stats_last_man_tackle","stats_penalty_goals_conceded","opp_rating","league","team_rating","elo_dif","page_url_2"
"1183","3978781","323834","Western Sydney FC","885851","FALSE","Ramy","Najjarine","https://images.fotmob.com/image_resources/playerimages/885851.png","/players/885851/","7","FALSE","NA","NA","3","0","Attacker","NA","NA","NA",NA,"#989898","FALSE","TRUE",NA,"purple","10164","#184878","323834","#303030"," 0","NA",NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0"," 0","NA",NA,NA," 0","NA",NA,NA,NA,NA," 0"," 0"," 0"," 0",NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","FALSE",NA,NA,NA,NA,NA,NA,NA,"29","A-League","18.25","-10.75","/players/885851/ramy-najjarine"
"1184","3978781","323834","Western Sydney FC","1031032","FALSE","Daniel","Wilmering","https://images.fotmob.com/image_resources/playerimages/1031032.png","/players/1031032/","19","FALSE","NA","NA","2","0","Midfielder","NA","NA","NA",NA,"#989898","FALSE","TRUE",NA,"purple","10164","#184878","323834","#303030"," 0","NA",NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0"," 0","NA",NA,NA," 0","NA",NA,NA,NA,NA," 0"," 0"," 0"," 0",NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","FALSE",NA,NA,NA,NA,NA,NA,NA,"29","A-League","18.25","-10.75","/players/1031032/daniel-wilmering"
"1185","3978781","323834","Western Sydney FC","1409171","FALSE","Zachary","Sapsford","https://images.fotmob.com/image_resources/playerimages/1409171.png","/players/1409171/","35","FALSE","NA","NA","2","0","Midfielder","NA","NA","NA",NA,"#989898","FALSE","TRUE",NA,"purple","10164","#184878","323834","#303030"," 0","NA",NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0"," 0","NA",NA,NA," 0","NA",NA,NA,NA,NA," 0"," 0"," 0"," 0",NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","FALSE",NA,NA,NA,NA,NA,NA,NA,"29","A-League","18.25","-10.75","/players/1409171/zachary-sapsford"
"1186","3978781","323834","Western Sydney FC","698256","FALSE","Ruon","Tongyik","https://images.fotmob.com/image_resources/playerimages/698256.png","/players/698256/","12","FALSE","NA","NA","1","0","Defender","NA","NA","NA",NA,"#989898","FALSE","TRUE",NA,"purple","10164","#184878","323834","#303030"," 0","NA",NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0"," 0","NA",NA,NA," 0","NA",NA,NA,NA,NA," 0"," 0"," 0"," 0",NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","FALSE",NA,NA,NA,NA,NA,NA,NA,"29","A-League","18.25","-10.75","/players/698256/ruon-tongyik"
"1187","3978781","323834","Western Sydney FC","712171","FALSE","Daniel","Margush","https://images.fotmob.com/image_resources/playerimages/712171.png","/players/712171/","1","FALSE","NA","NA","0","0","Keeper","NA","NA","NA",NA,"#989898","FALSE","TRUE",NA,"purple","10164","#184878","323834","#303030","0","NA","0","0","0.25","NA","0","0","0","0","0","0","0","0","0","NA","NA","NA",NA,"NA",NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","FALSE",NA,NA,NA,NA,NA,NA,NA,"29","A-League","18.25","-10.75","/players/712171/daniel-margush"
"1188","3978856","78785","Wellington Phoenix","512614","FALSE","Oliver","Sail","https://images.fotmob.com/image_resources/playerimages/512614.png","/players/512614/","20","TRUE","NA","NA","0","0","Keeper","NA","NA","NA","5.4","#f08022","FALSE","TRUE",NA,"purple","78785","#907808","1079464","#333333","5.37","90","2","3","2.18","25","11/20 (55%)","0","1","0","0","2","1","8","31","NA","NA","NA",NA,"NA",NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","TRUE",NA,NA,NA,NA,NA,NA,NA,"18.68","A-League","16.25","-2.43","/players/512614/oliver-sail"
"1189","3978856","78785","Wellington Phoenix","1013276","FALSE","Callan","Elliot","https://images.fotmob.com/image_resources/playerimages/1013276.png","/players/1013276/","17","TRUE","NA","NA","1","1","Defender","NA","NA","NA","6.2","#f08022","FALSE","TRUE",NA,"purple","78785","#907808","1079464","#333333","6.22","90",NA,NA,"NA","36","0/2 (0%)",NA,NA,NA,NA,NA,NA," 3","57","0","0","1"," 0","0.01"," 3","0/2 (0%)"," 0","2"," 1",NA," 2",NA,"3/3 (100%)","1/1 (100%)"," 0"," 0","TRUE","0.06","1","1/1 (100%)",NA,NA,NA,"0.15",NA,NA,NA,NA,NA,"list(id = 2485059991, eventType = ""AttemptSaved"", teamId = 78785, playerId = 1013276, playerName = ""Callan Elliot"", x = 89.8000030517578, y = 24.4896809990564, min = 29, minAdded = NA, isBlocked = FALSE, isOnTarget = TRUE, blockedX = 103.2931034484, blockedY = 31.78875, goalCrossedY = 35.75375, goalCrossedZ = 1.3034736778, expectedGoals = 0.0559567809104919, expectedGoalsOnTarget = 0.1511, shotType = ""LeftFoot"", situation = ""RegularPlay"", period = ""FirstHalf"", isOwnGoal = FALSE, onGoalShot = list(
    x = 0.536044973544974, y = 0.344834306296296, zoomRatio = 1), teamColor = ""#907808"")","TRUE",NA,NA,NA,NA,NA,NA,NA,"18.68","A-League","16.25","-2.43","/players/1013276/callan-elliot"
"1190","3978856","78785","Wellington Phoenix","229675","FALSE","Scott","Wootton","https://images.fotmob.com/image_resources/playerimages/229675.png","/players/229675/","4","TRUE","NA","NA","1","1","Defender","NA","NA","NA","6.0","#f08022","FALSE","TRUE",NA,"purple","78785","#907808","1079464","#333333","5.96","90",NA,NA,"NA","91","2/5 (40%)",NA,NA,NA,NA,NA,NA," 2","99","0","0","0"," 1","0.01"," 6",NA," 0","NA"," 7"," 4"," 1",NA,"0/1 (0%)","3/5 (60%)"," 0"," 1",NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list()","TRUE",NA,NA,NA,NA,NA,NA,NA,"18.68","A-League","16.25","-2.43","/players/229675/scott-wootton"
"1191","3978856","78785","Wellington Phoenix","1217277","FALSE","Joshua","Laws","https://images.fotmob.com/image_resources/playerimages/1217277.png","/players/1217277/","21","TRUE","NA","NA","1","1","Defender","NA","NA","NA","6.0","#f08022","FALSE","TRUE",NA,"purple","78785","#907808","1079464","#333333","5.99","90",NA,NA,"NA","125","3/8 (38%)",NA,NA,NA,NA,NA,NA," 6","130","0","0","0"," 0","0.02"," 5",NA," 0","1"," 2"," 1",NA,NA,"2/2 (100%)","0/1 (0%)"," 1"," 0",NA,"NA","NA",NA," 1",NA,NA,"NA",NA,NA,NA,NA,NA,"list()","TRUE",NA,NA,NA,NA,NA,NA,NA,"18.68","A-League","16.25","-2.43","/players/1217277/joshua-laws"
"1192","3978856","78785","Wellington Phoenix","1101260","FALSE","Sam","Sutton","https://images.fotmob.com/image_resources/playerimages/1101260.png","/players/1101260/","19","TRUE","NA","NA","1","1","Defender","NA","NA","NA","6.1","#f08022","FALSE","TRUE",NA,"purple","78785","#907808","1079464","#333333","6.06","90",NA,NA,"NA","44","1/1 (100%)",NA,NA,NA,NA,NA,NA," 5","67","0","0","0"," 0","0.01"," 4","0/4 (0%)"," 0","4",NA,NA,NA," 2","9/15 (60%)","1/4 (25%)"," 2"," 3",NA,"NA","NA","3/4 (75%)",NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list()","TRUE",NA,NA,NA,NA,NA,NA,NA,"18.68","A-League","16.25","-2.43","/players/1101260/sam-sutton"
"1193","3978856","78785","Wellington Phoenix","1257745","FALSE","Benjamin","Old","https://images.fotmob.com/image_resources/playerimages/1257745.png","/players/1257745/","8","TRUE","NA","77","2","3","Midfielder","NA","NA","NA","6.2","#f08022","FALSE","TRUE",NA,"purple","78785","#907808","1079464","#333333","6.2","77",NA,NA,"NA","32","2/4 (50%)",NA,NA,NA,NA,NA,NA," 3","44","0","0","0"," 0","0.01"," 5","0/1 (0%)"," 3","1"," 1",NA,NA,NA,"3/6 (50%)","1/2 (50%)"," 1"," 0",NA,"NA","NA","1/1 (100%)",NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","TRUE",NA,NA,NA,NA,NA,NA,NA,"18.68","A-League","16.25","-2.43","/players/1257745/benjamin-old"
"1194","3978856","78785","Wellington Phoenix","464349","FALSE","Steven Peter","Ugarkovic","https://images.fotmob.com/image_resources/playerimages/464349.png","/players/464349/","5","TRUE","NA","NA","2","3","Midfielder","NA","NA","NA","8.0","#1ec853","FALSE","TRUE",NA,"purple","78785","#907808","1079464","#333333","7.97","90",NA,NA,"NA","60","1/5 (20%)",NA,NA,NA,NA,NA,NA," 8","82","0","0","0"," 1","0.12"," 4","1/1 (100%)"," 0","7"," 2",NA," 3",NA,"8/10 (80%)","1/1 (100%)"," 1"," 2",NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","TRUE",NA,NA,NA,NA,NA,NA,NA,"18.68","A-League","16.25","-2.43","/players/464349/steven-peter-ugarkovic"
"1195","3978856","78785","Wellington Phoenix","628066","FALSE","Clayton","Lewis","https://images.fotmob.com/image_resources/playerimages/628066.png","/players/628066/","23","TRUE","NA","NA","2","3","Midfielder","NA","NA","NA","6.7","#f08022","FALSE","TRUE",NA,"purple","78785","#907808","1079464","#333333","6.66","90",NA,NA,"NA","96","2/3 (67%)",NA,NA,NA,NA,NA,NA," 3","109","0","0","1"," 1","0.24"," 9","2/8 (25%)"," 0","1",NA,NA," 1"," 2","2/4 (50%)","0/1 (0%)"," 1"," 0","TRUE","0.04","0",NA,NA," 5",NA,"NA",NA,NA,NA,NA,NA,"NULL","TRUE",NA,NA,NA,NA,NA,NA,NA,"18.68","A-League","16.25","-2.43","/players/628066/clayton-lewis"
"1196","3978856","78785","Wellington Phoenix","558215","FALSE","Bozhidar","Kraev","https://images.fotmob.com/image_resources/playerimages/558215.png","/players/558215/","11","TRUE","NA","NA","2","3","Midfielder","NA","NA","1","7.8","#1ec853","FALSE","TRUE",NA,"purple","78785","#907808","1079464","#333333","7.79","90",NA,NA,"NA","45","4/5 (80%)",NA,NA,NA,NA,NA,NA," 4","61","1","0","2"," 1","0.02"," 4",NA," 1","1"," 1"," 1",NA," 1","6/10 (60%)","1/2 (50%)"," 4"," 2","TRUE","0.1","1","1/2 (50%)",NA,NA," 1","0.41",NA,NA,NA,NA,NA,"NULL","TRUE",NA,NA,NA,NA,NA,NA,NA,"18.68","A-League","16.25","-2.43","/players/558215/bozhidar-kraev"
"1197","3978856","78785","Wellington Phoenix","96488","FALSE","Kosta","Barbarouses","https://images.fotmob.com/image_resources/playerimages/96488.png","/players/96488/","7","TRUE","NA","55","2","5","Midfielder","NA","NA","NA","6.0","#f08022","FALSE","TRUE",NA,"purple","78785","#907808","1079464","#333333","5.99","55",NA,NA,"NA","19",NA,NA,NA,NA,NA,NA,NA," 2","27","0","0","2"," 0","0.05",NA,NA," 0","1",NA,NA,NA,NA,"2/5 (40%)"," 0"," 0"," 1","TRUE","0.79","1","1/3 (33%)",NA," 3"," 1","0.96",NA," 1",NA,NA," 1","list(id = c(2485061707, 2485061975), eventType = c(""AttemptSaved"", ""AttemptSaved""), teamId = c(78785, 78785), playerId = c(96488, 96488), playerName = c(""Kosta Barbarouses"", ""Kosta Barbarouses""), x = c(94, 101.491382204508), y = c(34, 24.955625), min = c(39, 42), minAdded = c(NA, NA), isBlocked = c(FALSE, TRUE), isOnTarget = c(TRUE, TRUE), blockedX = c(103.8620689656, 101.9655172416), blockedY = c(34.1525, 26.2275), goalCrossedY = c(32.55125, 36.135), goalCrossedZ = c(0.4879999976, 1.219999994), 
    expectedGoals = c(0.7884, 0.1326), expectedGoalsOnTarget = c(0.9572, NA), shotType = c(""RightFoot"", ""RightFoot""), situation = c(""Penalty"", ""RegularPlay""), period = c(""FirstHalf"", ""FirstHalf""), isOwnGoal = c(FALSE, FALSE), onGoalShot = list(x = c(1.3832671957672, 0.435185185185184), y = c(0.129100528465608, 0.322751321164021), zoomRatio = c(1, 1)), teamColor = c(""#907808"", ""#907808""))","TRUE"," 1",NA,NA,NA,NA,NA,NA,"18.68","A-League","16.25","-2.43","/players/96488/kosta-barbarouses"
"1198","3978856","78785","Wellington Phoenix","560109","FALSE","Oskar","Zawada","https://images.fotmob.com/image_resources/playerimages/560109.png","/players/560109/","9","TRUE","NA","55","3","5","Attacker","NA","NA","1","8.0","#1ec853","FALSE","TRUE",NA,"purple","78785","#907808","1079464","#333333","7.96","55",NA,NA,"NA","9",NA,NA,NA,NA,NA,NA,NA," 3","19","1","0","3"," 0","0.01"," 1",NA," 0","1"," 1",NA,NA,NA,"3/4 (75%)","2/5 (40%)"," 2"," 1","TRUE","0.39","1",NA,NA,NA,NA,"0.73",NA,NA,NA,NA,NA,"list(id = c(2485054073, 2485058911, 2485061781), eventType = c(""Miss"", ""Goal"", ""Miss""), teamId = c(78785, 78785, 78785), playerId = c(560109, 560109, 560109), playerName = c(""Oskar Zawada"", ""Oskar Zawada"", ""Oskar Zawada""), x = c(90.0999984741211, 97.2807032260393, 97.9561388780607), y = c(21.8973237754129, 40.3014279307676, 27.1942844315351), min = c(2, 22, 40), minAdded = c(NA, NA, NA), isBlocked = c(FALSE, FALSE, FALSE), isOnTarget = c(FALSE, TRUE, FALSE), blockedX = c(NA, NA, NA), blockedY = c(NA, 
NA, NA), goalCrossedY = c(45.1918471296, 36.97375, 41.425625), goalCrossedZ = c(0.3595789456, 0.3659999982, 0.3595789456), expectedGoals = c(0.0421764254570007, 0.257246851921082, 0.089373379945755), expectedGoalsOnTarget = c(NA, 0.7296, NA), shotType = c(""RightFoot"", ""LeftFoot"", ""Header""), situation = c(""RegularPlay"", ""RegularPlay"", ""FromCorner""), period = c(""FirstHalf"", ""FirstHalf"", ""FirstHalf""), isOwnGoal = c(FALSE, FALSE, FALSE), onGoalShot = list(x = c(0, 0.21329365079365, 0), y = c(0.032128650564659, 
0.0968253963492063, 0.0484240647218248), zoomRatio = c(0.337745856982153, 1, 0.509048059927616)), teamColor = c(""#907808"", ""#907808"", ""#907808""))","TRUE",NA,NA," 1",NA,NA,NA,NA,"18.68","A-League","16.25","-2.43","/players/560109/oskar-zawada"
"1199","3978856","1079464","Western United","970278","FALSE","Dylan","Wenzel-Halls","https://images.fotmob.com/image_resources/playerimages/970278.png","/players/970278/","9","FALSE","NA","46","3","5","Attacker","NA","NA","NA","6.2","#f08022","FALSE","TRUE",NA,"purple","78785","#907808","1079464","#333333","6.19","45",NA,NA,"NA","3",NA,NA,NA,NA,NA,NA,NA," 1"," 4","0","0","1"," 0","NA",NA,NA," 0","NA",NA,NA,NA,NA,"0/1 (0%)","0/2 (0%)"," 0"," 1","TRUE","0.06","0",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list(id = 2485059275, eventType = ""Miss"", teamId = 1079464, playerId = 970278, playerName = ""Dylan Wenzel-Halls"", x = 86.6750032757518, y = 26.5743745589256, min = 24, minAdded = NA, isBlocked = FALSE, isOnTarget = FALSE, blockedX = 103.103448276, blockedY = 37.708, goalCrossedY = 44.5612738809, goalCrossedZ = 0.3595789456, expectedGoals = 0.0640490651130676, expectedGoalsOnTarget = NA, shotType = ""RightFoot"", situation = ""RegularPlay"", period = ""FirstHalf"", isOwnGoal = FALSE, onGoalShot = list(x = 0, 
    y = 0.0340469293434664, zoomRatio = 0.357911369653627), teamColor = ""#333333"")","TRUE",NA,NA,NA,NA,NA,NA,NA,"16.25","A-League","18.68","2.43","/players/970278/dylan-wenzel-halls"
"1200","3978856","1079464","Western United","47564","FALSE","James","Troisi","https://images.fotmob.com/image_resources/playerimages/47564.png","/players/47564/","14","FALSE","NA","NA","2","4","Midfielder","NA","NA","NA","7.3","#1ec853","FALSE","TRUE",NA,"purple","78785","#907808","1079464","#333333","7.31","90",NA,NA,"NA","66","2/3 (67%)",NA,NA,NA,NA,NA,NA," 1","88","0","0","1"," 2","0.1","10","0/4 (0%)"," 2","1"," 4"," 4"," 1"," 1","1/6 (17%)","2/3 (67%)"," 0"," 1","TRUE","0.06","1","0/1 (0%)",NA," 1",NA,"0.03",NA,NA,NA,NA,NA,"list(id = 2485065539, eventType = ""AttemptSaved"", teamId = 1079464, playerId = 47564, playerName = ""James Troisi"", x = 74.3762170313311, y = 37.94809524, min = 62, minAdded = NA, isBlocked = FALSE, isOnTarget = TRUE, blockedX = 98.2456140347, blockedY = 34.83875, goalCrossedY = 34.68625, goalCrossedZ = 1.0145263108, expectedGoals = 0.0613943636417389, expectedGoalsOnTarget = 0.0262, shotType = ""RightFoot"", situation = ""RegularPlay"", period = ""SecondHalf"", isOwnGoal = FALSE, onGoalShot = list(x = 0.818452380952381, 
    y = 0.268393203915344, zoomRatio = 1), teamColor = ""#333333"")","TRUE",NA,NA,NA,NA,NA,NA,NA,"16.25","A-League","18.68","2.43","/players/47564/james-troisi"
"1201","3978856","1079464","Western United","426142","FALSE","Connor","Pain","https://images.fotmob.com/image_resources/playerimages/426142.png","/players/426142/","11","FALSE","NA","67","3","3","Attacker","NA","NA","NA","7.0","#1ec853","FALSE","TRUE",NA,"purple","78785","#907808","1079464","#333333","6.96","67",NA,NA,"NA","15","0/1 (0%)",NA,NA,NA,NA,NA,NA,NA,"23","0","1","1"," 1","0.37"," 1",NA," 2","NA",NA,NA,NA,NA,"1/3 (33%)","0/2 (0%)"," 0"," 0","TRUE","0.04","0","1/1 (100%)",NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list(id = 2485065893, eventType = ""Miss"", teamId = 1079464, playerId = 426142, playerName = ""Connor Pain"", x = 87.6411731942482, y = 39.5450012834649, min = 65, minAdded = NA, isBlocked = FALSE, isOnTarget = FALSE, blockedX = NA, blockedY = NA, goalCrossedY = 41.057857143, goalCrossedZ = 3.3768275888, expectedGoals = 0.0374716222286224, expectedGoalsOnTarget = NA, shotType = ""LeftFoot"", situation = ""RegularPlay"", period = ""SecondHalf"", isOwnGoal = FALSE, onGoalShot = list(x = 0, y = 0.478449410406266, 
    zoomRatio = 0.535573322527364), teamColor = ""#333333"")","TRUE",NA,NA,NA,NA,NA,NA,NA,"16.25","A-League","18.68","2.43","/players/426142/connor-pain"
"1202","3978856","1079464","Western United","23820","FALSE","Neil","Kilkenny","https://images.fotmob.com/image_resources/playerimages/23820.png","/players/23820/","88","FALSE","NA","NA","2","3","Midfielder","NA","NA","NA","7.7","#1ec853","FALSE","TRUE",NA,"purple","78785","#907808","1079464","#333333","7.7","90",NA,NA,"NA","63","6/11 (55%)",NA,NA,NA,NA,NA,NA,"12","78","0","0","1"," 1","0.23","12","2/4 (50%)"," 2","2"," 2"," 1"," 1",NA,"3/5 (60%)"," 0"," 1"," 0","TRUE","0.02","0",NA,NA," 3",NA,"NA",NA,NA,NA,NA,NA,"list(id = 2485061903, eventType = ""Miss"", teamId = 1079464, playerId = 23820, playerName = ""Neil Kilkenny"", x = 78.4305842440656, y = 28.2869060434649, min = 41, minAdded = NA, isBlocked = FALSE, isOnTarget = FALSE, blockedX = NA, blockedY = NA, goalCrossedY = 30.34, goalCrossedZ = 4.8280000072, expectedGoals = 0.0182230770587921, expectedGoalsOnTarget = NA, shotType = ""RightFoot"", situation = ""RegularPlay"", period = ""FirstHalf"", isOwnGoal = FALSE, onGoalShot = list(x = 1.51340724006496, y = 0.677248677248677, 
    zoomRatio = 0.530240264329385), teamColor = ""#333333"")","TRUE",NA,NA,NA,NA,NA,NA,NA,"16.25","A-League","18.68","2.43","/players/23820/neil-kilkenny"
"1203","3978856","1079464","Western United","1313184","FALSE","Rhys","Bozinovski","https://images.fotmob.com/image_resources/playerimages/1313184.png","/players/1313184/","42","FALSE","NA","67","2","3","Midfielder","NA","NA","NA","6.2","#f08022","FALSE","TRUE",NA,"purple","78785","#907808","1079464","#333333","6.22","67",NA,NA,"NA","32","1/2 (50%)",NA,NA,NA,NA,NA,NA," 1","38","0","0","1"," 0","0.01"," 6",NA," 1","1",NA,NA,NA,NA,"1/4 (25%)"," 0"," 0"," 1","TRUE","0.06","NA","0/1 (0%)",NA,NA," 1","NA",NA,NA,NA,NA,NA,"list(id = 2485061255, eventType = ""AttemptSaved"", teamId = 1079464, playerId = 1313184, playerName = ""Rhys Bozinovski"", x = 89.5, y = 23.6489161329129, min = 36, minAdded = NA, isBlocked = TRUE, isOnTarget = TRUE, blockedX = 96.1228070165, blockedY = 28.707142856, goalCrossedY = 35.9825, goalCrossedZ = 1.219999994, expectedGoals = 0.0577712953090668, expectedGoalsOnTarget = NA, shotType = ""RightFoot"", situation = ""RegularPlay"", period = ""FirstHalf"", isOwnGoal = FALSE, onGoalShot = list(x = 0.4755291005291, 
    y = 0.322751321164021, zoomRatio = 1), teamColor = ""#333333"")","TRUE",NA,NA,NA,NA,NA,NA,NA,"16.25","A-League","18.68","2.43","/players/1313184/rhys-bozinovski"
"1204","3978856","1079464","Western United","839195","FALSE","Lachlan","Wales","https://images.fotmob.com/image_resources/playerimages/839195.png","/players/839195/","8","FALSE","NA","80","3","3","Attacker","NA","NA","NA","6.5","#f08022","FALSE","TRUE",NA,"purple","78785","#907808","1079464","#333333","6.51","80",NA,NA,"NA","14",NA,NA,NA,NA,NA,NA,NA," 1","32","0","0","1"," 1","0.01"," 1","0/1 (0%)"," 2","NA"," 1"," 1",NA," 1","3/8 (38%)","2/3 (67%)"," 3"," 1","TRUE","0.59","1","0/1 (0%)",NA,NA,NA,"0.34",NA," 2",NA,NA," 1","list(id = 2485064157, eventType = ""AttemptSaved"", teamId = 1079464, playerId = 839195, playerName = ""Lachlan Wales"", x = 96.1228040718214, y = 37.2025005817413, min = 50, minAdded = NA, isBlocked = FALSE, isOnTarget = TRUE, blockedX = 99.0175438595, blockedY = 35.75375, goalCrossedY = 33.61875, goalCrossedZ = 0.4045263138, expectedGoals = 0.587012469768524, expectedGoalsOnTarget = 0.3437, shotType = ""RightFoot"", situation = ""RegularPlay"", period = ""SecondHalf"", isOwnGoal = FALSE, onGoalShot = list(
    x = 1.10085978835979, y = 0.107017543333333, zoomRatio = 1), teamColor = ""#333333"")","TRUE",NA,NA,NA,NA,NA,NA,NA,"16.25","A-League","18.68","2.43","/players/839195/lachlan-wales"
"1205","3978856","1079464","Western United","396259","FALSE","Benjamin","Garuccio","https://images.fotmob.com/image_resources/playerimages/396259.png","/players/396259/","17","FALSE","NA","NA","1","1","Defender","NA","NA","NA","7.2","#1ec853","FALSE","TRUE",NA,"purple","78785","#907808","1079464","#333333","7.2","90",NA,NA,"NA","39","1/2 (50%)",NA,NA,NA,NA,NA,NA," 6","60","0","1","0"," 1","0.09"," 2","2/6 (33%)"," 1","NA"," 3"," 2"," 1"," 1","0/4 (0%)"," 0"," 0"," 1",NA,"NA","NA","0/1 (0%)"," 1",NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","TRUE",NA,NA,NA,NA,NA,NA,NA,"16.25","A-League","18.68","2.43","/players/396259/benjamin-garuccio"
"1206","3978856","1079464","Western United","202663","FALSE","Léo","Lacroix","https://images.fotmob.com/image_resources/playerimages/202663.png","/players/202663/","4","FALSE","NA","NA","1","1","Defender","NA","NA","NA","7.9","#1ec853","FALSE","TRUE",NA,"purple","78785","#907808","1079464","#333333","7.88","90",NA,NA,"NA","51","0/1 (0%)",NA,NA,NA,NA,NA,NA," 8","71","0","0","0"," 0","0.03"," 3",NA," 0","1"," 8"," 4"," 5"," 1","5/7 (71%)","3/7 (43%)"," 2"," 1",NA,"NA","NA","2/2 (100%)",NA,NA,NA,"NA",NA," 1",NA,NA,NA,"NULL","TRUE",NA,NA,NA,NA,NA,NA,NA,"16.25","A-League","18.68","2.43","/players/202663/lo-lacroix"
"1207","3978856","1079464","Western United","685994","FALSE","Jacob","Tratt","https://images.fotmob.com/image_resources/playerimages/685994.png","/players/685994/","27","FALSE","NA","NA","1","1","Defender","NA","NA","1","8.1","#0e87e0","TRUE","TRUE",NA,"purple","78785","#907808","1079464","#333333","8.09","90",NA,NA,"NA","61","1/2 (50%)",NA,NA,NA,NA,NA,NA," 6","78","1","0","2"," 0","NA"," 2",NA," 0","3"," 5"," 2"," 2",NA,"3/6 (50%)","3/3 (100%)"," 0"," 3","TRUE","0.71","1",NA," 2",NA,NA,"0.95",NA,NA,NA,NA,NA,"NULL","TRUE",NA,NA,NA,NA,NA,NA,NA,"16.25","A-League","18.68","2.43","/players/685994/jacob-tratt"
"1208","3978856","1079464","Western United","213835","FALSE","Joshua","Risdon","https://images.fotmob.com/image_resources/playerimages/213835.png","/players/213835/","19","FALSE","NA","NA","1","1","Defender","NA","NA","NA","6.0","#f08022","FALSE","TRUE",NA,"purple","78785","#907808","1079464","#333333","6.04","90",NA,NA,"NA","46","0/3 (0%)",NA,NA,NA,NA,NA,NA," 8","76","0","0","0"," 0","0.04"," 6","0/1 (0%)"," 0","1",NA,NA," 4"," 3","4/17 (24%)","0/2 (0%)"," 2"," 7",NA,"NA","NA","1/4 (25%)",NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","TRUE",NA,NA,NA," 1",NA,NA,NA,"16.25","A-League","18.68","2.43","/players/213835/joshua-risdon"
