"","Time","League","Matchup","MGM Market Name","BetRivers Market Name","Draftkings Market Name","Caesars Market Name","Fanduel Market Name","PointsBet Market Name","MGM Selection Name","BetRivers Selection Name","Draftkings Selection Name","Caesars Selection Name","Fanduel Selection","PointsBet Selection","MGM Odds","BetRivers Odds","Draftkings Odds","Caesars Odds","Fanduel Odds","PointsBet Odds","update_time"
"294","2023-08-12T10:30:00Z","World World Cup - Women","England (Women)-Colombia (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Daniela Montoya","Montoya, Daniela (Colombia W)",NA,"Daniela Montoya","Daniela Montoya","D. Montoya",NA,2200,NA,2800,3100,NA,2023-08-11 09:58:03
"295","2023-08-12T10:30:00Z","World World Cup - Women","England (Women)-Colombia (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Diana Ospina","Ospina, Diana (Colombia W)",NA,"Diana Ospina","Diana Ospina","D. Ospina",NA,2200,NA,2200,2300,NA,2023-08-11 09:58:03
"296","2023-08-12T10:30:00Z","World World Cup - Women","England (Women)-Colombia (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Elexa Bahr","Bahr, Elexa Marie (Colombia W)",NA,"Elexa Bahr","Elexa Bahr","E. Bahr",NA,1400,NA,1200,1200,NA,2023-08-11 09:58:03
"297","2023-08-12T10:30:00Z","World World Cup - Women","England (Women)-Colombia (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Ella Toone","Toone, Ella (England W)",NA,"Ella Toone","Ella Toone","E. Toone",NA,600,NA,750,700,1000,2023-08-11 09:58:03
"298","2023-08-12T10:30:00Z","World World Cup - Women","England (Women)-Colombia (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","England, Bethany","England, Bethany (England W)",NA,"Angela Baron","Angela Baron","B. England",500,475,NA,NA,NA,NA,2023-08-11 09:58:03
"299","2023-08-12T10:30:00Z","World World Cup - Women","England (Women)-Colombia (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Greenwood, Alex","Greenwood, Alex (England W)",NA,"Alex Greenwood","Alex Greenwood","A. Greenwood",2800,2400,NA,NA,NA,NA,2023-08-11 09:58:03
"300","2023-08-12T10:30:00Z","World World Cup - Women","England (Women)-Colombia (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Hemp, Lauren","Hemp, Lauren (England W)",NA,"Jess Carter","Jess Carter","A. Baron",500,700,NA,NA,NA,NA,2023-08-11 09:58:03
"301","2023-08-12T10:30:00Z","World World Cup - Women","England (Women)-Colombia (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Ivonne Chacon","Chacon, Ivonne (Colombia W)",NA,"Ivonne Chacon","Ivonne Chacon","I. Chacón",NA,1600,NA,1600,1600,NA,2023-08-11 09:58:03
"302","2023-08-12T10:30:00Z","World World Cup - Women","England (Women)-Colombia (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Jordan Nobbs","Nobbs, Jordan (England W)",NA,"Jordan Nobbs","Jordan Nobbs","J. Nobbs",NA,950,NA,1200,1200,NA,2023-08-11 09:58:03
"303","2023-08-12T10:30:00Z","World World Cup - Women","England (Women)-Colombia (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Jorelyn Carabali","Carabali, Jorelyn (Colombia W)",NA,"Jorelyn Carabali","Jorelyn Carabali","J. Carabali",NA,5500,NA,6500,9500,NA,2023-08-11 09:58:03
