"","Time","League","Matchup","MGM Market Name","BetRivers Market Name","Draftkings Market Name","Caesars Market Name","Fanduel Market Name","PointsBet Market Name","MGM Selection Name","BetRivers Selection Name","Draftkings Selection Name","Caesars Selection Name","Fanduel Selection","PointsBet Selection","MGM Odds","BetRivers Odds","Draftkings Odds","Caesars Odds","Fanduel Odds","PointsBet Odds","update_time"
"71","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","Win Either Half","Win Either Half","Team to Win Either Half","Win Either Half","To Win Either Half","win either half","Chile","Chile","Chile","Chile","Chile","Chile",115,115,110,122,122,110,2023-09-12 18:40:00.984976
"72","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","Win Either Half","Win Either Half","Team to Win Either Half","Win Either Half","To Win Either Half","win either half","Colombia","Colombia","Chile","Colombia","Colombia","Colombia",-130,-139,NA,-121,-130,-130,2023-09-12 18:40:00.984976
"73","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","Win Either Half","Win Either Half","Team to Win Either Half","Win Either Half","To Win Either Half","win either half","Neither","Chile","Chile","Chile","Chile","Chile",NA,115,NA,NA,NA,NA,2023-09-12 18:40:00.984976
"74","2023-09-13T02:00:00Z","South America WC Qualification, CONMEBOL","Peru-Brazil","Win Either Half","Win Either Half","Team to Win Either Half","Win Either Half","To Win Either Half","win either half","Brazil","Brazil","Peru","Brazil","Brazil","Brazil",-500,-560,NA,-460,-600,-500,2023-09-12 18:40:00.984976
"75","2023-09-13T02:00:00Z","South America WC Qualification, CONMEBOL","Peru-Brazil","Win Either Half","Win Either Half","Team to Win Either Half","Win Either Half","To Win Either Half","win either half","Neither","No","Peru","Peru","Peru","Peru",NA,-560,NA,NA,NA,NA,2023-09-12 18:40:00.984976
"76","2023-09-13T02:00:00Z","South America WC Qualification, CONMEBOL","Peru-Brazil","Win Either Half","Win Either Half","Team to Win Either Half","Win Either Half","To Win Either Half","win either half","Peru","Peru","Peru","Peru","Peru","Peru",360,340,370,390,420,350,2023-09-12 18:40:00.984976
"77","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","Both Teams To Score","Both Teams To Score","Both Teams to Score","Both Teams To Score","Both Teams To Score","both teams to score","No","No","No","No","No","No",-147,-124,-130,-140,-134,-135,2023-09-12 18:40:00.984976
"78","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","Both Teams To Score","Both Teams To Score","Both Teams to Score","Both Teams To Score","Both Teams To Score","both teams to score","Yes","Yes","Yes","Yes","Yes","Yes",-100,-106,105,110,106,-100,2023-09-12 18:40:00.984976
"79","2023-09-13T02:00:00Z","South America WC Qualification, CONMEBOL","Peru-Brazil","Both Teams To Score","Both Teams To Score","Both Teams to Score","Both Teams To Score","Both Teams To Score","both teams to score","No","No","No","No","No","No",-217,-180,-190,-200,-196,-190,2023-09-12 18:40:00.984976
"80","2023-09-13T02:00:00Z","South America WC Qualification, CONMEBOL","Peru-Brazil","Both Teams To Score","Both Teams To Score","Both Teams to Score","Both Teams To Score","Both Teams To Score","both teams to score","Yes","Yes","Yes","Yes","Yes","Yes",150,138,150,160,152,138,2023-09-12 18:40:00.984976
"81","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","1st Half Result","Half Time","Moneyline 1st Half","1st Half Betting","Half-Time Result","half-time result","Chile","Chile","Colombia","Chile","Chile","Chile",280,290,NA,285,300,275,2023-09-12 18:40:00.984976
"82","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","1st Half Result","Half Time","Moneyline 1st Half","1st Half Betting","Half-Time Result","half-time result","Colombia","Colombia","Colombia","Colombia","Colombia","Colombia",200,205,210,215,200,200,2023-09-12 18:40:00.984976
"83","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","1st Half Result","Half Time","Moneyline 1st Half","1st Half Betting","Half-Time Result","half-time result","Draw","Draw","Draw","Draw","Draw","Draw",-114,-106,-110,-122,-110,-105,2023-09-12 18:40:00.984976
"84","2023-09-13T02:00:00Z","South America WC Qualification, CONMEBOL","Peru-Brazil","1st Half Result","Half Time","Moneyline 1st Half","1st Half Betting","Half-Time Result","half-time result","Brazil","Brazil","Brazil","Brazil","Brazil","Brazil",-128,-130,-130,-119,-135,-125,2023-09-12 18:40:00.984976
"85","2023-09-13T02:00:00Z","South America WC Qualification, CONMEBOL","Peru-Brazil","1st Half Result","Half Time","Moneyline 1st Half","1st Half Betting","Half-Time Result","half-time result","Draw","Draw","Draw","Draw","Draw","Draw",130,148,135,122,130,140,2023-09-12 18:40:00.984976
"86","2023-09-13T02:00:00Z","South America WC Qualification, CONMEBOL","Peru-Brazil","1st Half Result","Half Time","Moneyline 1st Half","1st Half Betting","Half-Time Result","half-time result","Peru","Peru","Peru","Peru","Peru","Peru",700,650,750,675,900,700,2023-09-12 18:40:00.984976
"87","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","Away Team - Total Goals (0.5)","Total Goals by Away Team 0.5","Away Team: Team Over/Under 0.5","Away Team Over/Under 0.5 Goals","Away Team Over/Under 0.5 Goals","away team total 0.5","Over 0.5","Over","Under","Over","Over","Over 0.5",-286,-335,NA,-260,-295,-300,2023-09-12 18:40:00.984976
"88","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","Away Team - Total Goals (0.5)","Total Goals by Away Team 0.5","Away Team: Team Over/Under 0.5","Away Team Over/Under 0.5 Goals","Away Team Over/Under 0.5 Goals","away team total 0.5","Under 0.5","Under","Under","Under","Under","Under 0.5",190,235,225,210,220,210,2023-09-12 18:40:00.984976
"89","2023-09-13T02:00:00Z","South America WC Qualification, CONMEBOL","Peru-Brazil","Away Team - Total Goals (0.5)","Total Goals by Away Team 0.5","Away Team: Team Over/Under 0.5","Away Team Over/Under 0.5 Goals","Away Team Over/Under 0.5 Goals","away team total 0.5","Over 0.5","Over","Over","Over","Over","Over 0.5",-909,-1000,-1200,-800,-1200,-1110,2023-09-12 18:40:00.984976
"90","2023-09-13T02:00:00Z","South America WC Qualification, CONMEBOL","Peru-Brazil","Away Team - Total Goals (0.5)","Total Goals by Away Team 0.5","Away Team: Team Over/Under 0.5","Away Team Over/Under 0.5 Goals","Away Team Over/Under 0.5 Goals","away team total 0.5","Under 0.5","Under","Under","Under","Under","Under 0.5",500,600,600,525,630,525,2023-09-12 18:40:00.984976
"91","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","Away Team - Total Goals (1.5)","Total Goals by Away Team 1.5","Away Team: Team Over/Under 1.5","Away Team Over/Under 1.5 Goals","Away Team Over/Under 1.5 Goals","away team total 1.5","Over 1.5","Over","Over","Over","Over","Over 1.5",160,163,170,180,172,165,2023-09-12 18:40:00.984976
"92","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","Away Team - Total Goals (1.5)","Total Goals by Away Team 1.5","Away Team: Team Over/Under 1.5","Away Team Over/Under 1.5 Goals","Away Team Over/Under 1.5 Goals","away team total 1.5","Under 1.5","Under","Over","Under","Under","Under 1.5",-238,-220,NA,-220,-225,-230,2023-09-12 18:40:00.984976
"93","2023-09-13T02:00:00Z","South America WC Qualification, CONMEBOL","Peru-Brazil","Away Team - Total Goals (1.5)","Total Goals by Away Team 1.5","Away Team: Team Over/Under 1.5","Away Team Over/Under 1.5 Goals","Away Team Over/Under 1.5 Goals","away team total 1.5","Over 1.5","Over","Over","Over","Over","Over 1.5",-182,-195,-180,-160,-186,-185,2023-09-12 18:40:00.984976
"94","2023-09-13T02:00:00Z","South America WC Qualification, CONMEBOL","Peru-Brazil","Away Team - Total Goals (1.5)","Total Goals by Away Team 1.5","Away Team: Team Over/Under 1.5","Away Team Over/Under 1.5 Goals","Away Team Over/Under 1.5 Goals","away team total 1.5","Under 1.5","Under","Under","Under","Under","Under 1.5",130,145,135,130,144,135,2023-09-12 18:40:00.984976
"95","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","Away Team - Total Goals (2.5)","Total Goals by Away Team 2.5","Away Team: Team Over/Under 2.5","Away Team Over/Under 2.5 Goals","Away Team Over/Under 2.5 Goals","away team total 2.5","Over 2.5","Over","Over","Over","Over","Over 2.5",525,575,600,525,600,525,2023-09-12 18:40:00.984976
"96","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","Away Team - Total Goals (2.5)","Total Goals by Away Team 2.5","Away Team: Team Over/Under 2.5","Away Team Over/Under 2.5 Goals","Away Team Over/Under 2.5 Goals","away team total 2.5","Under 2.5","Under","Under","Under","Under","Under 2.5",-1000,-1000,-1100,-800,-1100,-1110,2023-09-12 18:40:00.984976
"97","2023-09-13T02:00:00Z","South America WC Qualification, CONMEBOL","Peru-Brazil","Away Team - Total Goals (2.5)","Total Goals by Away Team 2.5","Away Team: Team Over/Under 2.5","Away Team Over/Under 2.5 Goals","Away Team Over/Under 2.5 Goals","away team total 2.5","Over 2.5","Over","Over","Over","Over","Over 2.5",165,170,180,170,190,175,2023-09-12 18:40:00.984976
"98","2023-09-13T02:00:00Z","South America WC Qualification, CONMEBOL","Peru-Brazil","Away Team - Total Goals (2.5)","Total Goals by Away Team 2.5","Away Team: Team Over/Under 2.5","Away Team Over/Under 2.5 Goals","Away Team Over/Under 2.5 Goals","away team total 2.5","Under 2.5","Under","Under","Under","Under","Under 2.5",-238,-230,-240,-210,-250,-250,2023-09-12 18:40:00.984976
"99","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","Home Team - Total Goals (0.5)","Total Goals by Home Team 0.5","Home Team: Team Over/Under 0.5","Home Team Over/Under 0.5 Goals","Home Team Over/Under 0.5 Goals","home team total 0.5","Over 0.5","Over","Under","Over","Over","Over 0.5",-204,-225,NA,-180,-205,-215,2023-09-12 18:40:00.984976
"100","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","Home Team - Total Goals (0.5)","Total Goals by Home Team 0.5","Home Team: Team Over/Under 0.5","Home Team Over/Under 0.5 Goals","Home Team Over/Under 0.5 Goals","home team total 0.5","Under 0.5","Under","Under","Under","Under","Under 0.5",140,170,155,150,158,150,2023-09-12 18:40:00.984976
"101","2023-09-13T02:00:00Z","South America WC Qualification, CONMEBOL","Peru-Brazil","Home Team - Total Goals (0.5)","Total Goals by Home Team 0.5","Home Team: Team Over/Under 0.5","Home Team Over/Under 0.5 Goals","Home Team Over/Under 0.5 Goals","home team total 0.5","Over 0.5","Over","Over","Over","Over","Over 0.5",120,107,120,120,126,112,2023-09-12 18:40:00.984976
"102","2023-09-13T02:00:00Z","South America WC Qualification, CONMEBOL","Peru-Brazil","Home Team - Total Goals (0.5)","Total Goals by Home Team 0.5","Home Team: Team Over/Under 0.5","Home Team Over/Under 0.5 Goals","Home Team Over/Under 0.5 Goals","home team total 0.5","Under 0.5","Under","Under","Under","Under","Under 0.5",-172,-139,-160,-150,-162,-155,2023-09-12 18:40:00.984976
"103","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","Home Team - Total Goals (1.5)","Total Goals by Home Team 1.5","Home Team: Team Over/Under 1.5","Home Team Over/Under 1.5 Goals","Home Team Over/Under 1.5 Goals","home team total 1.5","Over 1.5","Over","Over","Over","Over","Over 1.5",230,240,255,250,260,230,2023-09-12 18:40:00.984976
"104","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","Home Team - Total Goals (1.5)","Total Goals by Home Team 1.5","Home Team: Team Over/Under 1.5","Home Team Over/Under 1.5 Goals","Home Team Over/Under 1.5 Goals","home team total 1.5","Under 1.5","Under","Over","Under","Under","Under 1.5",-357,-335,NA,-320,-360,-350,2023-09-12 18:40:00.984976
"105","2023-09-13T02:00:00Z","South America WC Qualification, CONMEBOL","Peru-Brazil","Home Team - Total Goals (1.5)","Total Goals by Home Team 1.5","Home Team: Team Over/Under 1.5","Home Team Over/Under 1.5 Goals","Home Team Over/Under 1.5 Goals","home team total 1.5","Over 1.5","Over","Over","Over","Over","Over 1.5",675,600,650,650,750,550,2023-09-12 18:40:00.984976
"106","2023-09-13T02:00:00Z","South America WC Qualification, CONMEBOL","Peru-Brazil","Home Team - Total Goals (1.5)","Total Goals by Home Team 1.5","Home Team: Team Over/Under 1.5","Home Team Over/Under 1.5 Goals","Home Team Over/Under 1.5 Goals","home team total 1.5","Under 1.5","Under","Under","Under","Under","Under 1.5",-1429,-1000,-1400,-1100,-1600,-1250,2023-09-12 18:40:00.984976
"107","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","Home Team - Total Goals (2.5)","Total Goals by Home Team 2.5","Home Team: Team Over/Under 2.5","Home Team Over/Under 2.5 Goals","Home Team Over/Under 2.5 Goals",NA,"Over 2.5","Over","Over","Over","Over",NA,800,900,850,850,900,NA,2023-09-12 18:40:00.984976
"108","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","Home Team - Total Goals (2.5)","Total Goals by Home Team 2.5","Home Team: Team Over/Under 2.5","Home Team Over/Under 2.5 Goals","Home Team Over/Under 2.5 Goals",NA,"Under 2.5","Under","Under","Under","Under",NA,-1818,-1667,-2500,-1600,-2500,NA,2023-09-12 18:40:00.984976
"109","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","Away Team - Total Goals (0.5) - 1st Half","Away Team Total Goals 0.5 - 1st Half","Away Team: Team Over/Under - 1st Half 0.5","1st Half Away Team Over/Under 0.5 Goals","Away Team First Half Over/Under 0.5 Goals","away team total 1st half 0.5","Over 0.5","Over","Under","Over","Over","Over 0.5",120,116,NA,140,124,122,2023-09-12 18:40:00.984976
"110","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","Away Team - Total Goals (0.5) - 1st Half","Away Team Total Goals 0.5 - 1st Half","Away Team: Team Over/Under - 1st Half 0.5","1st Half Away Team Over/Under 0.5 Goals","Away Team First Half Over/Under 0.5 Goals","away team total 1st half 0.5","Under 0.5","Under","Under","Under","Under","Under 0.5",-167,-162,-160,-170,-158,-170,2023-09-12 18:40:00.984976
"111","2023-09-13T02:00:00Z","South America WC Qualification, CONMEBOL","Peru-Brazil","Away Team - Total Goals (0.5) - 1st Half","Away Team Total Goals 0.5 - 1st Half","Away Team: Team Over/Under - 1st Half 0.5","1st Half Away Team Over/Under 0.5 Goals","Away Team First Half Over/Under 0.5 Goals","away team total 1st half 0.5","Over 0.5","Over","Over","Over","Over","Over 0.5",-182,-195,-175,-160,-174,-180,2023-09-12 18:40:00.984976
"112","2023-09-13T02:00:00Z","South America WC Qualification, CONMEBOL","Peru-Brazil","Away Team - Total Goals (0.5) - 1st Half","Away Team Total Goals 0.5 - 1st Half","Away Team: Team Over/Under - 1st Half 0.5","1st Half Away Team Over/Under 0.5 Goals","Away Team First Half Over/Under 0.5 Goals","away team total 1st half 0.5","Under 0.5","Under","Over","Under","Under","Under 0.5",125,138,NA,130,136,128,2023-09-12 18:40:00.984976
"113","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","Home Team - Total Goals (0.5) - 1st Half","Home Team Total Goals 0.5 - 1st Half","Home Team: Team Over/Under - 1st Half 0.5","1st Half Home Team Over/Under 0.5 Goals","Home Team First Half Over/Under 0.5 Goals","home team total 1st half 0.5","Over 0.5","Over","Over","Over","Over","Over 0.5",150,155,160,165,166,150,2023-09-12 18:40:00.984976
"114","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","Home Team - Total Goals (0.5) - 1st Half","Home Team Total Goals 0.5 - 1st Half","Home Team: Team Over/Under - 1st Half 0.5","1st Half Home Team Over/Under 0.5 Goals","Home Team First Half Over/Under 0.5 Goals","home team total 1st half 0.5","Under 0.5","Under","Over","Under","Under","Under 0.5",-217,-220,NA,-200,-215,-215,2023-09-12 18:40:00.984976
"115","2023-09-13T02:00:00Z","South America WC Qualification, CONMEBOL","Peru-Brazil","Home Team - Total Goals (0.5) - 1st Half","Home Team Total Goals 0.5 - 1st Half","Home Team: Team Over/Under - 1st Half 0.5","1st Half Home Team Over/Under 0.5 Goals","Home Team First Half Over/Under 0.5 Goals","home team total 1st half 0.5","Over 0.5","Over","Over","Over","Over","Over 0.5",300,280,320,300,340,280,2023-09-12 18:40:00.984976
"116","2023-09-13T02:00:00Z","South America WC Qualification, CONMEBOL","Peru-Brazil","Home Team - Total Goals (0.5) - 1st Half","Home Team Total Goals 0.5 - 1st Half","Home Team: Team Over/Under - 1st Half 0.5","1st Half Home Team Over/Under 0.5 Goals","Home Team First Half Over/Under 0.5 Goals","home team total 1st half 0.5","Under 0.5","Under","Over","Under","Under","Under 0.5",-476,-455,NA,-400,-550,-450,2023-09-12 18:40:00.984976
"117","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","Away Team - Total Goals (3.5)","Total Goals by Away Team 3.5",NA,"Away Team Over/Under 3.5 Goals","Away Team Over/Under 3.5 Goals","away team total 3.5","Over 3.5","Over",NA,"Over","Over","Over 3.5",1550,2000,NA,1400,1500,1075,2023-09-12 18:40:00.984976
"118","2023-09-13T00:30:00Z","South America WC Qualification, CONMEBOL","Chile-Colombia","Away Team - Total Goals (3.5)","Total Goals by Away Team 3.5",NA,"Away Team Over/Under 3.5 Goals","Away Team Over/Under 3.5 Goals","away team total 3.5","Under 3.5","Under",NA,"Under","Under","Under 3.5",-8333,-10000,NA,-4000,-7000,-10000,2023-09-12 18:40:00.984976
"119","2023-09-13T02:00:00Z","South America WC Qualification, CONMEBOL","Peru-Brazil","Away Team - Total Goals (3.5)","Total Goals by Away Team 3.5","Away Team: Team Over/Under 3.5","Away Team Over/Under 3.5 Goals","Away Team Over/Under 3.5 Goals","away team total 3.5","Over 3.5","Over","Over","Over","Over","Over 3.5",425,475,500,450,540,450,2023-09-12 18:40:00.984976
"120","2023-09-13T02:00:00Z","South America WC Qualification, CONMEBOL","Peru-Brazil","Away Team - Total Goals (3.5)","Total Goals by Away Team 3.5","Away Team: Team Over/Under 3.5","Away Team Over/Under 3.5 Goals","Away Team Over/Under 3.5 Goals","away team total 3.5","Under 3.5","Under","Under","Under","Under","Under 3.5",-714,-770,-800,-650,-950,-850,2023-09-12 18:40:00.984976
