"","Time","League","Matchup","MGM Market Name","BetRivers Market Name","Draftkings Market Name","Caesars Market Name","Fanduel Market Name","PointsBet Market Name","MGM Selection Name","BetRivers Selection Name","Draftkings Selection Name","Caesars Selection Name","Fanduel Selection","PointsBet Selection","MGM Odds","BetRivers Odds","Draftkings Odds","Caesars Odds","Fanduel Odds","PointsBet Odds","update_time"
"53","2023-09-16T17:00:00Z","France Ligue 2","Quevilly-Concarneau","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 0-0","Draw 0-0","Concarneau 2-0","Draw 0-0","Draw 0-0",NA,725,800,NA,700,750,NA,2023-09-11 08:45:53.880886
"54","2023-09-16T17:00:00Z","France Ligue 2","Quevilly-Concarneau","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 1-1","Draw 1-1","Concarneau 3-1","Draw 1-1","Draw 1-1",NA,575,550,NA,500,550,NA,2023-09-11 08:45:53.880886
"55","2023-09-16T17:00:00Z","France Ligue 2","Quevilly-Concarneau","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 2-2","Draw 2-2","Concarneau 2-0","Draw 2-2","Draw 2-2",NA,1500,1500,NA,1600,1600,NA,2023-09-11 08:45:53.880886
"56","2023-09-16T17:00:00Z","France Ligue 2","Quevilly-Concarneau","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 3-3","Draw 3-3","Concarneau 3-1","Draw 3-3","Draw 3-3",NA,5500,7000,NA,6500,8500,NA,2023-09-11 08:45:53.880886
"57","2023-09-16T17:00:00Z","France Ligue 2","Quevilly-Concarneau","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 4-4","Draw 0-0","Concarneau 4-1","Draw 4-4","Draw 4-4",NA,17500,800,NA,12500,25000,NA,2023-09-11 08:45:53.880886
"58","2023-09-16T17:00:00Z","France Ligue 2","Quevilly-Concarneau","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Quevilly","Quevilly","Quevilly 1-0","Quevilly 1-0","Quevilly",NA,550,540,450,480,550,NA,2023-09-11 08:45:53.880886
"59","2023-09-16T17:00:00Z","France Ligue 2","Rodez-Angers","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Angers","Angers","Angers 1-0","Angers 1-0","Angers",NA,650,650,550,650,700,NA,2023-09-11 08:45:53.880886
"60","2023-09-16T17:00:00Z","France Ligue 2","Rodez-Angers","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Any other score","Angers","Angers 1-0","Angers 1-0","Angers",NA,NA,650,NA,NA,NA,NA,2023-09-11 08:45:53.880886
"61","2023-09-16T17:00:00Z","France Ligue 2","Rodez-Angers","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 0-0","Draw 0-0","Angers 5-1","Draw 0-0","Draw 0-0",NA,700,700,NA,700,700,NA,2023-09-11 08:45:53.880886
"62","2023-09-16T17:00:00Z","France Ligue 2","Rodez-Angers","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 1-1","Draw 1-1","Angers 1-0","Draw 1-1","Draw 1-1",NA,550,525,NA,450,500,NA,2023-09-11 08:45:53.880886
"63","2023-09-16T17:00:00Z","France Ligue 2","Rodez-Angers","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 2-2","Draw 2-2","Angers 2-1","Draw 2-2","Draw 2-2",NA,1400,1400,NA,1300,1400,NA,2023-09-11 08:45:53.880886
"64","2023-09-16T17:00:00Z","France Ligue 2","Rodez-Angers","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 3-3","Draw 3-3","Angers 3-0","Draw 3-3","Draw 3-3",NA,5500,6600,NA,6000,7500,NA,2023-09-11 08:45:53.880886
