"","League","Matchup","MGM Market Name","BetRivers Market Name","Draftkings Market Name","Caesars Market Name","Fanduel Market Name","PointsBet Market Name","MGM Selection Name","BetRivers Selection Name","Draftkings Selection Name","Caesars Selection Name","Fanduel Selection Name","PointsBet Selection Name","MGM Odds","BetRivers Odds","Draftkings Odds","Caesars Odds","Fanduel Odds","PointsBet Odds","caesars","Time","update_time","selection"
"503",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Robbie McCourt",NA,NA,NA,"Robert McCourt",NA,1800,NA,NA,NA,2100,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Robbie McCourt"
"504",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Ryan O'Kane",NA,NA,NA,"Ryan O'Kane",NA,900,NA,NA,NA,1200,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Ryan O'Kane"
"505",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Sam Durrant",NA,NA,NA,"Sam Durrant",NA,1200,NA,NA,NA,1500,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Sam Durrant"
"506",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Senan Mullen",NA,NA,NA,"Senan Mullen",NA,1600,NA,NA,NA,2500,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Senan Mullen"
"507",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Shane Farrell",NA,NA,NA,"Shane Farrell",NA,1100,NA,NA,NA,1200,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Shane Farrell"
"508",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Shane Griffin",NA,NA,NA,"Shane Griffin",NA,2500,NA,NA,NA,3100,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Shane Griffin"
"509",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Tyreke Wilson",NA,NA,NA,"Tyreke Wilson",NA,1100,NA,NA,NA,1300,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Tyreke Wilson"
"510",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"William Jarvis",NA,NA,NA,"William Jarvis",NA,900,NA,NA,NA,1000,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"William Jarvis"
"511",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Boyd, Sean",NA,NA,NA,"Kameron Ledwidge",NA,600,NA,NA,NA,NA,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Boyd, Sean"
"512",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"No goalscorer",NA,NA,NA,"Kameron Ledwidge",NA,650,NA,NA,NA,NA,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"No goalscorer"
